player,team,ORtg,Min_per,Usage
Jameel Morris,Fairleigh Dickinson,77.44137931034483,18.375862068965517,0.17320689655172414
Jameel Rideout,Elon,50.300000000000004,8.15,0.1708333333333333
James Brown,North Carolina,70.60000000000001,2.888235294117647,0.18305882352941175
James Cooper,Oregon,92.22,1.92,0.0774
James Dent Jr.,Northern Illinois,98.60357142857143,35.917857142857144,0.21953571428571425
James Flippin,Grambling St.,80.96785714285714,17.735714285714288,0.24553571428571427
James Henderson Jr.,Niagara,64.28,3.5199999999999996,0.11299999999999999
James Jones,Central Connecticut,91.41428571428571,10.280952380952382,0.0887142857142857
James Marrow,South Carolina St.,80.6148148148148,9.81851851851852,0.15681481481481482
James Mayor,Eastern Kentucky,0.0,1.4,0.0
James O'Donnell,San Francisco,74.546875,12.793750000000001,0.12378124999999998
James Okonkwo,Akron,111.51875,17.975,0.18971875
James Patterson,Iona,89.87333333333332,23.053333333333335,0.2604666666666667
James Scott,Louisville,132.54705882352943,23.858823529411765,0.13785294117647057
James Thomas,Mercyhurst,86.32857142857144,8.423809523809524,0.10928571428571428
James White,New Orleans,95.84,33.825,0.29789999999999994
Jameson O'Toole,Fordham,0.0,1.58,0.1166
Jamichael Davis,Rutgers,86.95,17.98125,0.15059375
Jamichael Stillwell,Milwaukee,104.5758620689655,28.555172413793105,0.2522413793103448
Jamie Bergens,Fairfield,95.19677419354838,32.31290322580645,0.18309677419354836
Jamie Phillips Jr.,Stetson,99.28750000000001,30.025000000000002,0.20166666666666666
Jamie Vinson,Texas,125.66666666666667,4.800000000000001,0.10855555555555554
Jamil Miller,Kennesaw St.,101.38333333333334,23.706666666666667,0.1313
Jamil Muttilib,Appalachian St.,64.22692307692309,9.515384615384615,0.14803846153846154
Jamille Reynolds,South Florida,98.7,26.592857142857145,0.24364285714285713
Jamine Charles,Florida A&M,123.66206896551724,14.889655172413793,0.13282758620689653
Jamir Simpson,Southern Utah,94.99642857142858,33.74285714285714,0.27082142857142855
Jamir Watkins,Florida St.,106.059375,30.940625,0.30274999999999996
Jamiya Neal,Creighton,102.29705882352941,34.00588235294118,0.21576470588235291
Jamond Vincent,New Orleans,89.76842105263158,24.442105263157895,0.17478947368421052
Jamyron Keller,Oklahoma St.,91.4,20.41875,0.154
Jan Vide,Loyola Marymount,91.04838709677419,19.190322580645162,0.22896774193548383
Janko Buljic,Lamar,75.58965517241379,9.172413793103448,0.14355172413793102
Jao Ituka,Jacksonville St.,92.66129032258064,18.68064516129032,0.21203225806451612
Japhet Medor,Fordham,108.7625,33.440625,0.2179375
Jaqai Murray,North Carolina Central,102.77857142857144,16.139285714285712,0.19975
Jaquan Carlos,Syracuse,100.15757575757577,28.690909090909088,0.15406060606060604
Jaquan Johnson,Bradley,105.24242424242425,17.757575757575758,0.2166969696969697
Jaquan Sanders,Hofstra,59.31363636363637,19.650000000000002,0.19618181818181818
Jaquan Scott,UTSA,78.2,16.8,0.23679999999999995
Jaquel Morris,Saint Peter's,104.56470588235294,13.594117647058823,0.146
Jared Billups,George Mason,107.86129032258064,27.238709677419354,0.12874193548387095
Jared Coleman-Jones,San Diego St.,101.8037037037037,25.81111111111111,0.16696296296296295
Jared Frey,Stony Brook,111.22,22.825,0.18214999999999998
Jared Garcia,Tulsa,92.93529411764706,17.311764705882354,0.29770588235294115
Jared Harris,Memphis,42.486666666666665,3.12,0.09299999999999999
Jared Lary,Detroit Mercy,101.5875,23.7,0.22774999999999998
Jared McGregor,BYU,45.425,1.5,0.23900000000000002
Jared Washington,Southern Indiana,87.56923076923077,12.692307692307692,0.21315384615384614
Jaren Johnson,Howard,108.60370370370372,23.15555555555556,0.147
Jaret Valencia,Monmouth,95.18518518518519,22.892592592592592,0.17337037037037037
Jarin Stevenson,Alabama,104.61515151515152,19.027272727272727,0.1403030303030303
Jaron Pierre Jr.,Jacksonville St.,104.46774193548387,38.07741935483871,0.3096451612903226
Jaron Rillie,Northern Colorado,118.46129032258065,32.880645161290325,0.20338709677419353
Jarred Hall,Middle Tennessee,0.0,2.4,0.4629999999999999
Jarred Hyder,Cal Poly,100.796875,32.95625,0.22340625
Jarrell Love,Bethune Cookman,63.31363636363637,6.595454545454545,0.16459090909090907
Jarrell Pope,James Madison,0.0,0.8400000000000001,0.1362
Jarren Cook,UT Arlington,90.5,4.416666666666667,0.21133333333333335
Jarrett Hensley,Southern Illinois,102.15483870967742,25.567741935483873,0.2153548387096774
Jarvis Moss,Radford,113.65806451612903,29.68064516129032,0.2214838709677419
Jarvis Walker,IU Indy,100.17931034482758,33.00689655172414,0.27879310344827585
Jasai Miles,North Florida,104.3,32.29333333333333,0.23876666666666668
Jase Butler,Washington,79.2235294117647,10.552941176470588,0.10635294117647058
Jase Richardson,Michigan St.,126.865625,24.70625,0.18924999999999997
Jasen Brooks,UC San Diego,51.3125,2.95,0.12381249999999999
Jasen Green,Creighton,98.89117647058823,19.991176470588236,0.11691176470588233
Jasin Sinani,Campbell,104.52727272727272,32.56363636363636,0.2333181818181818
Jasir Tremble,Fresno St.,69.30625,16.265625,0.20612499999999997
Jasman Sangha,Canisius,89.58500000000001,24.935,0.2163
Jason Amador,Grand Canyon,27.272727272727273,1.6818181818181819,0.13372727272727272
Jason Asemota,Baylor,81.99090909090908,6.122727272727272,0.12777272727272726
Jason Clarke Jr.,Appalachian St.,84.5,5.0888888888888895,0.18877777777777777
Jason Drake,Drexel,103.696875,26.23125,0.249
Jason Edwards,Vanderbilt,112.6,25.028125,0.29790625
Jason Fontenet II,UC Santa Barbara,105.43125,30.3,0.19468749999999999
Jason Hart Jr.,Long Beach St.,81.60833333333333,13.191666666666668,0.13924999999999998
Jason Jackson,Georgia St.,81.77000000000001,4.6899999999999995,0.134
Jason Murphy,North Carolina A&T,64.17272727272727,8.872727272727273,0.12209090909090908
Jason Nelson,Youngstown St.,94.84333333333333,26.913333333333334,0.18689999999999998
Jason Rivera-Torres,San Francisco,60.01,7.653333333333333,0.1842
Jason Roche,Richmond,94.48620689655172,22.78965517241379,0.12072413793103447
Jason Schofield,Marist,98.08928571428571,12.685714285714285,0.24314285714285713
Jason Simpson,Florida St.,15.333333333333334,1.6222222222222222,0.32055555555555554
Jason Steele,LIU,66.54166666666667,13.0,0.13091666666666665
Jason Umosella,La Salle,0.0,1.5,0.3829999999999999
Jasper Floyd,North Texas,102.65333333333334,29.513333333333332,0.207
Jasteven Walker,Alabama St.,105.67878787878789,18.545454545454547,0.1563939393939394
Javan Buchanan,Boise St.,108.77878787878787,20.936363636363637,0.19103030303030302
Javan Simmons,Toledo,121.0375,29.915625,0.21515625
Javar Daniel,Austin Peay,83.96923076923076,7.8961538461538465,0.15849999999999997
Javarzia Belton,Delaware St.,69.85,8.24,0.16799999999999998
Javian McCollum,Georgia Tech,109.96842105263158,28.099999999999998,0.21373684210526314
Javier Ezquerra,Wagner,90.92307692307692,35.11538461538461,0.16273076923076923
Javohn Garcia,McNeese St.,115.58387096774193,29.093548387096774,0.21754838709677418
Javon Bennett,Dayton,110.45161290322581,30.729032258064517,0.17777419354838708
Javon Ervin,Mount St. Mary's,83.12258064516129,15.283870967741937,0.2318064516129032
Javon Jackson,Illinois Chicago,93.11379310344829,25.75862068965517,0.2629310344827586
Javon Ruffin,Colorado,84.74375,20.534375,0.19059374999999998
Javon Small,West Virginia,114.221875,36.121875,0.28746875
Javontae Campbell,Bowling Green,105.26666666666667,30.92,0.26003333333333334
Javonte Brown,Rhode Island,112.42333333333333,20.696666666666665,0.1765
Javonté Johnson,Cal Baptist,103.378125,25.653125,0.127875
Javoy Thompson,UNC Asheville,63.92222222222222,3.0444444444444447,0.16599999999999998
Jawarie Hamelin,New Hampshire,76.156,25.864,0.19343999999999997
Jaxon Edwards,St. Bonaventure,82.525,6.725,0.156
Jaxon Ellingsworth,UT Arlington,111.85,12.257692307692308,0.16876923076923075
Jaxon Hartman,Mount St. Mary's,0.0,2.0,0.0
Jaxon Kohler,Michigan St.,116.52727272727273,20.796969696969697,0.1945151515151515
Jaxon Olvera,Pepperdine,93.90588235294116,16.423529411764704,0.1656470588235294
Jaxon Pardon,Bowling Green,7.8428571428571425,2.1142857142857143,0.11557142857142856
Jaxon Pollard,Queens,107.82758620689656,17.46551724137931,0.23486206896551723
Jaxon Prunty,Charleston,82.56,21.919999999999998,0.16799999999999998
Jaxon Smith,Utah St.,100.91,2.3,0.1657
Jaxson Bell,Army,0.0,0.75,0.315
Jaxson Ford,Sam Houston St.,74.66538461538461,8.423076923076923,0.12303846153846153
Jaxson Jones,East Tennessee St.,37.38333333333333,1.9166666666666667,0.2826666666666667
Jaxson Robinson,Kentucky,113.8,28.087500000000002,0.19562499999999997
Jaxton Bobik,Oklahoma St.,0.0,1.7,0.0
Jay Alvarez,Rider,97.44848484848485,25.94242424242424,0.20533333333333334
Jay Joseph,La Salle,16.32857142857143,1.6142857142857143,0.23214285714285715
Jayan Walker,Indiana St.,116.90799999999999,10.495999999999999,0.10952
Jayce Depron,Southern,66.50625000000001,5.03125,0.17587499999999998
Jayce Nathaniel,Illinois Chicago,152.1,2.9,0.321
Jayden Barrs,Lamar,65.65,10.66875,0.21418749999999998
Jayden Brewer,FIU,103.64827586206896,26.982758620689655,0.27313793103448275
Jayden Brown,Bryant,62.339999999999996,1.65,0.1789
Jayden Brown,Central Connecticut,99.28666666666666,27.883333333333333,0.20426666666666665
Jayden Cooper,South Alabama,71.58461538461539,13.196153846153846,0.18915384615384612
Jayden Dawson,Loyola Chicago,103.42222222222223,29.81111111111111,0.216037037037037
Jayden Epps,Georgetown,101.80740740740741,30.566666666666666,0.21696296296296294
Jayden Hastings,Boston College,93.95161290322581,15.041935483870969,0.14841935483870966
Jayden Henriquez,Hofstra,0.0,0.8,0.0
Jayden Jackson,Northern Arizona,110.61428571428571,33.25714285714286,0.2052142857142857
Jayden Johnson,South Carolina St.,91.14827586206897,15.593103448275862,0.20699999999999996
Jayden Karapetian,California,0.0,1.6,0.0
Jayden Lemond,Binghamton,63.11666666666666,11.538888888888888,0.13099999999999998
Jayden Mojica,UC Riverside,34.3,1.7,0.643
Jayden Mott,Northern Illinois,76.48846153846154,9.753846153846153,0.11426923076923076
Jayden Ndjigue,Massachusetts,102.86999999999999,25.459999999999997,0.12343333333333331
Jayden Nunn,Baylor,111.02258064516128,29.051612903225806,0.1451290322580645
Jayden Pierre,Providence,106.8625,34.215625,0.20874999999999996
Jayden Quaintance,Arizona St.,101.60416666666667,29.53333333333333,0.19125
Jayden Reid,South Florida,99.53999999999999,29.336666666666666,0.25076666666666664
Jayden Ross,Connecticut,84.69375,11.709375,0.10028124999999999
Jayden Stevens,Idaho,54.6,3.936363636363636,0.11799999999999998
Jayden Taylor,N.C. State,93.67096774193547,29.058064516129033,0.20174193548387095
Jayden Williams,Bucknell,71.20666666666666,14.313333333333333,0.1722
Jayden Williams,Dartmouth,98.07083333333333,19.224999999999998,0.18116666666666667
Jayden Williams,Incarnate Word,127.83448275862068,16.458620689655174,0.16275862068965516
Jaydon Young,Virginia Tech,92.075,22.36875,0.209625
Jaye Nash,Tulsa,76.82105263157894,6.0473684210526315,0.3778947368421052
Jayhlon Young,Maryland,96.05757575757576,10.763636363636364,0.10781818181818181
Jaylan Ouwinga,Toledo,95.03225806451613,10.880645161290323,0.12664516129032258
Jayland Randall,Southern Indiana,104.696,29.904,0.26544
Jaylani Darden,Norfolk St.,100.7655172413793,24.558620689655175,0.1589310344827586
Jaylen Benard,Longwood,91.7,16.479310344827585,0.15903448275862067
Jaylen Blakes,Stanford,113.91333333333334,31.096666666666668,0.23939999999999997
Jaylen Carey,Vanderbilt,97.98125,20.375,0.22028124999999998
Jaylen Colon,Alabama A&M,84.81111111111112,9.125925925925927,0.12996296296296295
Jaylen Crocker-Johnson,Colorado St.,114.05588235294118,21.044117647058822,0.20241176470588235
Jaylen Curry,Massachusetts,102.38571428571429,30.87142857142857,0.2367857142857143
Jaylen Dorsey,Western Kentucky,54.35294117647059,5.594117647058823,0.08958823529411764
Jaylen Jenkins,Old Dominion,200.0,5.1,0.075
Jaylen Jones,Oakland,93.33870967741936,22.096774193548388,0.186
Jaylen Jones,Texas St.,42.871428571428574,3.4428571428571426,0.08985714285714284
Jaylen Murphy,Toledo,26.475,2.625,0.18575
Jaylen Murray,Mississippi,106.31212121212121,30.63030303030303,0.18236363636363637
Jaylen Pazon,VMI,71.54705882352941,9.952941176470588,0.17411764705882352
Jaylen Peterson,Presbyterian,110.3103448275862,21.24137931034483,0.16348275862068964
Jaylen Searles,Nicholls St.,72.21481481481482,21.29259259259259,0.1918888888888889
Jaylen Smith,North Florida,107.74333333333334,27.653333333333332,0.2538333333333333
Jaylen Thompson,Stanford,77.12105263157895,5.842105263157895,0.1444736842105263
Jaylen Washington,UT Rio Grande Valley,56.53333333333333,12.7,0.1527222222222222
Jaylen Wysinger,Texas Southern,91.61,18.2,0.20969999999999994
Jaylin Henderson,Portland St.,98.09310344827585,33.244827586206895,0.1986206896551724
Jaylin Jackson-Posey,Texas Southern,75.90384615384616,19.5,0.16003846153846152
Jaylin Sellers,UCF,88.39999999999999,15.733333333333334,0.22066666666666668
Jaylin Stewart,Connecticut,106.3090909090909,17.881818181818183,0.14148484848484846
Jaylon Gibson,Charleston Southern,93.5090909090909,15.518181818181818,0.15718181818181814
Jaylon Johnson,Tennessee Tech,111.52666666666667,35.36666666666667,0.22786666666666663
Jaylon McDaniel,Lindenwood,88.88666666666667,13.066666666666666,0.1995333333333333
Jayme Mitchell Jr.,Jackson St.,98.90666666666667,23.433333333333334,0.2059333333333333
Jaymien Aponte,Rhode Island,0.0,0.7999999999999999,0.17633333333333334
Jayshayne Woodard,East Carolina,100.47096774193548,21.370967741935484,0.17774193548387096
Jayson Kent,Texas,97.82692307692308,17.326923076923077,0.18892307692307692
Jayson Morgan,Furman,0.0,1.45,0.0
Jayson Petty,UMKC,85.10000000000001,29.227586206896554,0.2079655172413793
Jayson Williams-Johnson,Oregon,7.916666666666667,1.5333333333333334,0.16233333333333333
Jayson Woodrich,Oakland,88.65757575757576,18.37272727272727,0.15275757575757573
Jayvon Maughmer,Liberty,104.48709677419355,29.88064516129032,0.1623548387096774
Jazz Gardner,Pacific,100.03548387096774,17.296774193548387,0.12496774193548386
Je'Shawn Stevenson,Cleveland St.,102.17,18.69,0.24863333333333332
Jean Aranguren,Hofstra,98.4258064516129,32.97096774193548,0.2799354838709677
Jeannot Basima,Yale,14.066666666666666,2.477777777777778,0.1443333333333333
Jed Miller,Montana St.,119.63125,17.6875,0.12771875
Jedy Cordilia,Mount St. Mary's,108.08125,29.390625,0.17190624999999998
Jeff Grace,Nebraska,54.03636363636363,1.0636363636363635,0.14809090909090908
Jeff Planutis,Mercyhurst,110.10357142857143,34.44642857142857,0.21582142857142858
Jeff Woodward,Colgate,118.89583333333333,27.791666666666668,0.26929166666666665
Jefferson De La Cruz Monegro,Valparaiso,92.384375,29.5,0.193125
Jefferson Koulibaly,Pacific,92.64516129032258,26.041935483870965,0.13741935483870968
Jeffery Armstrong,Southern Miss,76.6,6.752173913043479,0.13626086956521738
Jeffrey Langston Jr.,Southern Utah,90.98214285714286,16.425,0.2371785714285714
Jeffrey Mills,Air Force,100.809375,29.496875,0.13040624999999997
Jelani Hamilton,Georgia St.,100.928125,26.953125,0.1969375
Jemal Davis,UNC Asheville,74.67407407407407,13.11111111111111,0.1557037037037037
Jemel Jones,Cal St. Bakersfield,111.31290322580645,27.177419354838708,0.3380967741935484
Jensen Bradtke,Montana,79.8913043478261,10.378260869565217,0.13065217391304348
Jerald Colonel,Northwestern St.,117.64827586206897,20.71034482758621,0.12855172413793103
Jeramiah Israel,Northern Kentucky,70.85384615384615,5.546153846153846,0.17184615384615384
"Jeremiah ""Bear"" Cherry",UNLV,111.45757575757575,23.736363636363635,0.20051515151515148
Jeremiah Bembry,Oakland,43.8625,2.6375,0.17225000000000001
Jeremiah Burke,North Dakota St.,76.37272727272727,6.818181818181818,0.15981818181818183
Jeremiah Dargan,Montana,87.63,3.72,0.2992
Jeremiah Davis,Montana St.,98.54285714285713,5.728571428571429,0.21785714285714283
Jeremiah Evans,Louisiana,71.49333333333334,8.863333333333333,0.2052
Jeremiah Fears,Oklahoma,102.9969696969697,29.972727272727273,0.3233030303030303
Jeremiah Hernandez,Ball St.,100.70714285714287,20.375,0.17878571428571427
Jeremiah Jenkins,Brown,74.26666666666667,14.72857142857143,0.16333333333333333
Jeremiah Johnson,Green Bay,101.83448275862068,22.28965517241379,0.21865517241379312
Jeremiah Nyarko,Stony Brook,84.45714285714287,7.171428571428572,0.23085714285714287
Jeremiah Quigley,George Mason,109.625,8.4875,0.14625
Jeremiah Wilkinson,California,101.89375,27.34375,0.26437499999999997
Jeremiah Williams,Rutgers,91.53548387096774,24.261290322580646,0.1834516129032258
Jeremy Clayville,Saint Francis,93.96428571428571,19.514285714285712,0.19614285714285715
Jeremy Elyzee,Southeastern Louisiana,107.45862068965516,27.882758620689657,0.1949655172413793
Jeremy Fears Jr.,Michigan St.,106.5375,23.25625,0.2133125
Jeremy Foumena,Mississippi St.,110.04444444444444,2.8555555555555556,0.19088888888888889
Jeremy Lorenz,Wofford,105.771875,21.909375,0.19474999999999998
Jeremy Roach,Baylor,100.72692307692309,29.334615384615386,0.20565384615384613
Jeremy Sanchez,Missouri,20.46,1.1,0.2178
Jeriah Coleman,Nevada,79.05833333333334,4.366666666666666,0.10124999999999999
Jermahri Hill,Ball St.,90.38928571428572,32.614285714285714,0.2935357142857143
Jermaine Ballisager Webb,Portland,120.9962962962963,10.42222222222222,0.16362962962962962
Jermaine Coleman,St. Thomas,37.31666666666667,3.35,0.24966666666666662
Jermaine Washington,San Jose St.,86.10645161290323,19.580645161290324,0.13032258064516128
Jerome Beya,Bethune Cookman,87.56,6.15,0.08099999999999999
Jerome Hunter,Xavier,105.765625,19.05,0.1659375
Jerome Palm,Hawaii,60.89259259259259,8.985185185185186,0.13466666666666666
Jerone Morton,Morehead St.,103.27916666666665,30.325,0.21412499999999998
Jerrell Barron Jr.,Brown,57.416666666666664,1.75,0.060666666666666626
Jerrell Bellamy,Troy,88.43103448275862,9.993103448275862,0.1683448275862069
Jerrell Colbert,SMU,78.384375,8.409375,0.15415625
Jerry Deng,Florida St.,107.33548387096775,15.374193548387098,0.20948387096774193
Jerry Huang,Utah,57.63333333333334,2.0777777777777775,0.16
Jerry Ngopot,Louisiana Monroe,93.05333333333333,19.166666666666668,0.1663333333333333
Jesaiah McWright,Tulsa,69.64,14.286666666666667,0.13536666666666666
Jesse Jones,Florida St.,0.0,1.9625,0.08012499999999999
Jestin Porter,Middle Tennessee,99.38709677419355,33.774193548387096,0.2141290322580645
Jesus Carralero Martin,Bethune Cookman,92.22121212121213,29.03939393939394,0.14009090909090907
Jett Montgomery,Southern Miss,88.66666666666667,8.123809523809523,0.2242380952380952
Jevin Muniz,Florida Gulf Coast,105.13870967741936,33.774193548387096,0.20741935483870963
Jevon Hill,South Dakota,37.626315789473686,3.5,0.10242105263157894
Jevon Porter,Loyola Marymount,98.4483870967742,30.916129032258063,0.2450967741935484
Jhamir Brickus,Villanova,120.07878787878788,29.606060606060606,0.19699999999999998
Jhaylon Martinez,Niagara,102.18,21.029999999999998,0.18533333333333332
Jimmie Williams,South Florida,107.51724137931035,18.24827586206897,0.1936896551724138
Jimmy Oladokun Jr.,Rice,71.37333333333332,9.49,0.20836666666666664
Jinup Dobuol,Portland,68.05,8.8,0.2985
Jinwoo Kim,Navy,90.93030303030302,26.30606060606061,0.1438484848484848
Jizzle James,Cincinnati,101.0,27.181818181818183,0.284060606060606
Jlynn Counter,Middle Tennessee,113.40689655172415,27.7551724137931,0.21120689655172412
Jo Valrie,SIU Edwardsville,93.3,18.950000000000003,0.22699999999999995
Jo'el Emanuel,Fairleigh Dickinson,100.14333333333335,33.82,0.18506666666666666
JoJo Fullwood,UNC Wilmington,0.0,1.625,0.04625
JoJo Moore,Oral Roberts,102.50399999999999,28.092,0.21867999999999999
JoJo Wallace,Iona,59.491666666666674,6.608333333333333,0.25066666666666665
Joaquim ArauzMoore,Gonzaga,98.475,2.575,0.195
Jocobi Hendricks,Florida A&M,74.49,10.09,0.15760000000000002
Joe Anderson,Lipscomb,119.090625,33.034375,0.19159374999999998
Joe Bamisile,VCU,103.9875,26.76875,0.29428125
Joe Charles,McNeese St.,122.67333333333333,29.39,0.13976666666666665
Joe Few,Gonzaga,42.88461538461539,2.6692307692307695,0.174
Joe Hurlburt,Davidson,77.61851851851851,5.307407407407408,0.23196296296296293
Joe Manning,Southern,98.3896551724138,15.927586206896551,0.21513793103448275
Joe Munden Jr.,Northern Illinois,80.55238095238094,20.15714285714286,0.1697142857142857
Joe Nugent,Holy Cross,110.8,33.80689655172414,0.1758965517241379
Joe Octave,Stony Brook,92.47894736842105,28.889473684210525,0.2961052631578947
Joe Ostrowsky,Central Connecticut,106.65666666666668,27.853333333333335,0.12426666666666666
Joe Pridgen,Montana,115.73225806451613,27.793548387096774,0.20419354838709677
Joe Sayler,South Dakota St.,100.77142857142857,30.150000000000002,0.21860714285714283
Joe Sedora,Penn St.,69.05714285714285,1.8285714285714285,0.13185714285714287
Joe Spinelli,Chicago St.,42.644999999999996,4.165,0.06424999999999999
Joe Vick,Valparaiso,0.0,2.15,0.129
Joel Armotrading,UC Riverside,119.69333333333334,22.13,0.13479999999999998
Joey Chammaa,San Diego,93.02,16.006666666666668,0.19819999999999996
Joey Hart,Ball St.,84.02307692307691,10.95,0.11011538461538461
Joey Madimba,Idaho St.,12.85,1.675,0.30674999999999997
Joey Scarpitti,Charleston,0.0,1.25,0.124
Johan Munch,Oregon St.,78.1,4.228571428571429,0.1738095238095238
Johan Nziemi,Longwood,121.884,19.232,0.21827999999999995
John Adams,The Citadel,107.99615384615385,24.103846153846156,0.1298076923076923
John Berbano,Manhattan,39.13333333333333,1.2833333333333334,0.32083333333333336
John Blackwell,Wisconsin,106.41764705882352,30.788235294117644,0.2553529411764706
John Bol,Mississippi,55.811764705882354,4.111764705882353,0.0796470588235294
John Broom,South Alabama,115.90333333333334,28.5,0.09426666666666667
John Buggs III,East Tennessee St.,128.45000000000002,30.34583333333333,0.171625
John Camden,Delaware,118.34705882352942,34.65294117647059,0.2165882352941176
John Christofilis,Seattle,82.33,25.703333333333333,0.2087
John Clemmons,Delaware St.,7.828571428571428,1.2714285714285716,0.20700000000000002
John Holbrook,North Carolina,19.185714285714287,1.2285714285714284,0.0547142857142857
John Hugley IV,Xavier,86.553125,9.646875,0.16996875
John Kelly,NJIT,45.428000000000004,9.896,0.10963999999999999
"John Lovelace, Jr.",Milwaukee,103.94,14.376666666666667,0.1464333333333333
John McCrear,Murray St.,78.89999999999999,0.6,0.05433333333333334
John Mikey Square,Cal St. Fullerton,129.10526315789474,21.042105263157897,0.16105263157894734
John Mobley Jr.,Ohio St.,109.89375,27.83125,0.22971875
John Poulakidas,Yale,122.76666666666667,31.858333333333334,0.2343333333333333
John Seay-Oliver,South Carolina St.,39.05714285714286,3.1571428571428575,0.10171428571428572
John Shanu II,Eastern Michigan,81.11379310344829,9.386206896551723,0.12755172413793103
John Tonje,Wisconsin,120.94117647058823,30.96764705882353,0.2637941176470588
John Wade III,Southern Miss,68.34666666666666,14.58,0.18873333333333334
John-Paul Ricks,Prairie View A&M,107.54827586206896,24.455172413793104,0.06468965517241378
Johnathan DeJurnett,Purdue Fort Wayne,46.0,3.3200000000000003,0.0086
Johnathan Lawson,Little Rock,114.26451612903226,37.196774193548386,0.2081290322580645
Johnathan Massie,North Texas,100.92,22.772,0.21375999999999998
Johnathan Pace,Mississippi Valley St.,77.5611111111111,6.011111111111111,0.2458888888888889
Johnell Davis,Arkansas,98.62258064516129,31.629032258064516,0.18787096774193549
Johni Broome,Auburn,118.29032258064517,30.12258064516129,0.3069354838709677
Johnnie Walter,Penn,81.13125,10.65,0.10024999999999999
Johnny Kinziger,Illinois St.,118.9,33.28709677419355,0.22367741935483867
Johnny O'Neil,Santa Clara,103.240625,22.121875,0.1751875
Jojo Anderson,Idaho,68.37142857142858,14.49642857142857,0.161
Jon Mani,Denver,74.09629629629629,13.97037037037037,0.13603703703703704
Jon O'Neill,New Hampshire,72.26666666666667,8.829166666666667,0.11362499999999999
Jon Sanders,Northwestern St.,84.57857142857142,19.724999999999998,0.2780714285714286
Jonah Hinton,St. Bonaventure,95.553125,28.090625,0.188375
Jonah Lucas,Marquette,0.0,1.44,0.08459999999999997
Jonah Pierce,Presbyterian,105.08571428571429,25.2,0.2764285714285714
Jonas Aidoo,Arkansas,94.35,17.623333333333335,0.16136666666666669
Jonas Sirtautas,Radford,56.15652173913044,7.0260869565217385,0.13265217391304346
Jonathan Aybar,FIU,93.19354838709677,24.79032258064516,0.22696774193548386
Jonathan Beagle,Richmond,100.13666666666667,15.120000000000001,0.28
Jonathan Dunn,Coppin St.,90.53200000000001,23.968000000000004,0.21828
Jonathan Griman,Cal Baptist,44.70909090909091,3.5181818181818185,0.2047272727272727
Jonathan Ogunfuye,Mount St. Mary's,100.0,1.75,0.1335
Jonathan Pierre,Belmont,106.8375,28.0625,0.266875
Jonathan Powell,West Virginia,97.690625,30.096875,0.14346875
Jonnivius Smith,UTSA,96.91071428571429,24.2,0.1776785714285714
Jordan Battle,Coastal Carolina,112.52413793103447,31.268965517241377,0.20306896551724135
Jordan Brathwaite,Yale,92.09047619047618,7.876190476190477,0.12580952380952382
Jordan Brinson,Cal St. Northridge,73.04,13.744000000000002,0.13784
Jordan Burks,Georgetown,102.55625,17.365625,0.13565624999999998
Jordan Butler,South Carolina,85.79642857142858,7.1499999999999995,0.1557142857142857
Jordan Chatman,Florida A&M,100.27407407407408,26.1,0.1522222222222222
Jordan Clayton,Northwestern,84.71000000000001,20.66,0.1696
Jordan Crawford,Eastern Kentucky,99.67142857142858,22.892857142857142,0.16749999999999998
Jordan Crawford,Louisiana Tech,84.45263157894736,14.415789473684208,0.1683157894736842
Jordan Davis,Illinois St.,102.04814814814816,22.451851851851853,0.12303703703703704
Jordan Derkack,Rutgers,81.2258064516129,16.996774193548386,0.2134516129032258
Jordan Gainey,Tennessee,114.96363636363637,27.581818181818182,0.205030303030303
Jordan Geronimo,Maryland,91.45185185185184,9.55185185185185,0.13685185185185184
Jordan Hamilton,SIU Edwardsville,0.0,1.72,0.12099999999999995
Jordan Ivy-Curry,UCF,112.52333333333333,29.283333333333335,0.1972
Jordan Jefferson,Little Rock,100.01818181818182,24.13181818181818,0.19859090909090907
Jordan Johnson,Southern,87.3,24.17241379310345,0.18713793103448276
Jordan Jones,Central Connecticut,105.36999999999999,29.726666666666667,0.27096666666666663
Jordan Leaks,Norfolk St.,105.60555555555555,5.388888888888889,0.07338888888888889
Jordan Longino,Villanova,119.89393939393939,33.699999999999996,0.17945454545454545
Jordan Malmlov,Nevada,35.18333333333333,1.5666666666666667,0.3491666666666667
Jordan Marsh,UNC Asheville,105.525,30.042857142857144,0.3472857142857143
Jordan Martin,North Carolina A&T,100.0,3.9666666666666663,0.085
Jordan Mason,Illinois Chicago,97.37142857142858,30.917857142857144,0.19078571428571428
Jordan McCullum,Murray St.,0.0,1.675,0.227
Jordan Meka,Monmouth,113.19999999999999,9.785714285714286,0.10066666666666665
Jordan Mizell,Tarleton St.,76.61071428571428,24.071428571428573,0.15899999999999997
Jordan Nesbitt,Wyoming,86.84516129032258,28.12258064516129,0.21854838709677418
Jordan Pennick,Navy,95.43333333333334,27.636363636363637,0.22160606060606058
Jordan Pickett,SIU Edwardsville,91.49,11.17,0.12343333333333331
Jordan Pope,Texas,114.92058823529412,25.74705882352941,0.1986764705882353
Jordan Pyke,Incarnate Word,108.38275862068966,24.820689655172412,0.1992413793103448
Jordan Rayford,Indiana,0.0,1.3,0.0
