player,team,weighted_pts,kalman_pts,team_proj,team_oe,team_de,opp_proj,opp_oe,opp_de
Shawn Fulcher,Alabama St.,3.666917603055419,4.64366456692543,60.21791026805148,100.40993981742886,109.64513251984002,90.62314105218763,129.03869433380174,93.63089596744436
Atiki Ally Atiki,New Mexico,1.5020616133976552,1.3788971450334686,74.64543105530201,111.72669973542304,94.89621225676308,76.60999495107791,116.6275241016466,96.51854364211178
Isaac Celiscar,Yale,6.617170417930343,6.059031921850327,65.8438910463545,113.85459227896564,103.7177776148286,74.51066156409115,115.6324054123989,93.08490895026358
Sharron Young,Akron,7.173340404744309,5.760672901826835,76.32305619709032,113.79005880670368,106.72076428755898,91.9663931696404,123.89916481553794,96.43608743742836
Jack Janicki,Wisconsin,2.047455179484914,1.265453546863586,84.290088341479,122.38570981126742,96.09440303906264,68.04359868958828,111.99547283962468,108.93240306351544
Wade Taylor IV,Texas A&M,16.085423228185782,19.42416456827095,74.51066156409115,115.6324054123989,93.08490895026358,65.8438910463545,113.85459227896564,103.7177776148286
Danny Wolf,Michigan,13.522295069195115,14.587048782042306,71.26709038254441,115.08297148209454,94.37703417908648,68.40853601592171,113.4644184384378,96.93791664778516
John Blackwell,Wisconsin,15.638509987139106,16.218753272846392,84.290088341479,122.38570981126742,96.09440303906264,68.04359868958828,111.99547283962468,108.93240306351544
Trevor Baskin,Colorado,6.5293526488222176,6.135181844299372,68.26321911954969,108.4810224281263,98.90056860888797,71.8907534893275,118.56429469319116,102.48298079639724
Jordan Brathwaite,Yale,1.8908172573888449,1.5251669680258098,65.8438910463545,113.85459227896564,103.7177776148286,74.51066156409115,115.6324054123989,93.08490895026358
Devon Arlington,Yale,0.918512406591483,0.8406902083253248,65.8438910463545,113.85459227896564,103.7177776148286,74.51066156409115,115.6324054123989,93.08490895026358
Phat Phat Brooks,Michigan,0.9202235001520298,0.8483178720114832,71.26709038254441,115.08297148209454,94.37703417908648,68.40853601592171,113.4644184384378,96.93791664778516
Silas Demary Jr.,Georgia,14.322658216688032,19.31488449439912,72.76216758519284,115.89521298908342,95.76888953832604,76.91563542227722,123.28893196089729,96.37714125764526
Josh Akpovwa,Incarnate Word,0.7352897962738291,0.6726328201285219,75.12895735677826,105.1390499960433,111.73806203554552,74.28922680660428,107.10007439819177,115.14435744519312
Posh Alexander,Dayton,5.393678028359243,3.113202196433493,77.52016949991096,113.08443470018152,105.73135899082232,78.15878684465767,113.65495668817236,105.37371761962196
Ryan Prather Jr.,Robert Morris,7.75855815594192,7.413934251284973,72.29726062538877,105.87178226864891,104.97346357173288,94.97085467346454,127.61322067865144,96.32221651819388
Viktor Lakhin,Clemson,11.989906199795737,12.841529138248156,69.79359018910506,118.16763290231056,94.90662442866729,63.12284290289789,113.39512240091196,100.69811802591698
Kwame Evans Jr.,Oregon,6.122828750854093,6.515702247905334,69.75458133775491,115.11625343624422,97.20320435235934,67.9679731717988,113.03729698303373,97.95669328167683
Quinton Webb,New Mexico,0.3514736415725045,0.4028294632952103,74.64543105530201,111.72669973542304,94.89621225676308,76.60999495107791,116.6275241016466,96.51854364211178
Frank Anselem-Ibe,Louisville,0.3004959729732814,0.143603865749779,75.03858713710342,118.19803663651209,94.72856463692486,71.80088090609053,117.29923145242525,98.24732544937127
Andrew Carr,Kentucky,10.61078563995686,13.609502172888886,81.6295298837936,123.7953708388456,98.6567433788276,69.01351359626945,106.69012109637856,100.56798187283673
Sadaidriene Hall,San Jose St.,8.12949025936682,9.916475108469086,70.6482645802506,108.2434778520032,104.63098174940924,70.86443853044804,106.27201405854092,102.40284578861488
Derek Simpson,Saint Joseph's,7.979362761564119,5.243000136530215,84.0235195286263,112.03208493032416,99.83953201028194,77.78735960941161,115.66538668972716,111.55913958705322
Harrison Reede,Incarnate Word,0.7080190010688386,0.149000695740154,75.12895735677826,105.1390499960433,111.73806203554552,74.28922680660428,107.10007439819177,115.14435744519312
D'Ante Bass,Alabama St.,4.8759199539394,6.507262655125784,60.21791026805148,100.40993981742886,109.64513251984002,90.62314105218763,129.03869433380174,93.63089596744436
Dylan James,Georgia,3.491778488713512,4.520484394288169,72.76216758519284,115.89521298908342,95.76888953832604,76.91563542227722,123.28893196089729,96.37714125764526
Stevie Mitchell,Marquette,10.571888765024102,10.399802590752271,76.60999495107791,116.6275241016466,96.51854364211178,74.64543105530201,111.72669973542304,94.89621225676308
Trey Jackson III,Mississippi St.,0.1535519155180398,0.1279972693915863,72.13765374629563,118.30200538660104,98.73895064850208,73.09310939649329,120.49772569938987,99.25692728127714
Felix Okpara,Tennessee,7.16639582367005,5.256492449330483,74.65292351285737,119.27533023154004,91.06953794397936,57.917155947701794,111.42296171889058,109.65711006981252
Julen Iturbe,American,2.218049961686916,1.9422190067692089,64.9474185915634,101.14396297330812,107.41096765872834,63.77180988285392,99.37586880535017,107.4787862331166
Dailyn Swain,Xavier,10.88764466171753,11.063256626666249,75.61305919042435,116.21612542841729,97.77909697048074,74.08309295802127,116.63920156321169,100.1617425334824
Cameron Brown,Marquette,0.2089031649389195,0.426657564638621,76.60999495107791,116.6275241016466,96.51854364211178,74.64543105530201,111.72669973542304,94.89621225676308
Ray Harrison,Grand Canyon,11.885008177692669,14.326597222754582,69.7226676010178,108.53639289307768,99.43001125923556,81.78532504705217,117.8006508029591,92.0001223929238
Zach Clemence,Kansas,1.2826231819133311,1.1558191331786472,73.2914271087165,116.0740778290176,93.03743043004494,68.87148200702447,111.86791819874762,95.42051829860463
Jackson Shelstad,Oregon,13.667439935749062,12.451246827693064,69.75458133775491,115.11625343624422,97.20320435235934,67.9679731717988,113.03729698303373,97.95669328167683
KJ Adams,Kansas,9.643034316275648,11.57908042375592,73.2914271087165,116.0740778290176,93.03743043004494,68.87148200702447,111.86791819874762,95.42051829860463
Wyatt Nausadis,American,3.209847334140112,3.2164915759868093,64.9474185915634,101.14396297330812,107.41096765872834,63.77180988285392,99.37586880535017,107.4787862331166
Eric Michaels,American,2.630861095018919,1.5837374726330098,64.9474185915634,101.14396297330812,107.41096765872834,63.77180988285392,99.37586880535017,107.4787862331166
Liutauras Lelevicius,Oregon St.,8.515312396952682,9.991059816907804,78.80614703231113,115.97667469463744,107.94629820100948,81.65978070824424,115.44436953037156,103.60166387715516
Mookie Cook,Oregon,0.8241217129587304,0.6039677109003033,69.75458133775491,115.11625343624422,97.20320435235934,67.9679731717988,113.03729698303373,97.95669328167683
Malachi Poindexter,Illinois St.,7.188093813399382,7.905326196628082,74.95280664361626,112.02099866510883,108.77411872025311,68.09442679538951,103.08321145109966,110.48192626248066
David Joplin,Marquette,13.555286617368544,13.682985076294631,76.60999495107791,116.6275241016466,96.51854364211178,74.64543105530201,111.72669973542304,94.89621225676308
Jeremiah Quigley,George Mason,1.3172442774585444,1.2594176102971342,77.10897962797242,107.02567656567749,93.90871593802544,67.38161744179946,108.94934436006972,109.41222969765748
RJ Smith,Colorado,6.089987570661849,7.979864690747303,68.26321911954969,108.4810224281263,98.90056860888797,71.8907534893275,118.56429469319116,102.48298079639724
Ethan Price,Washington St.,13.88391866643093,18.707178573104105,77.76909355466613,112.6576193656126,106.62109498588178,78.84901165848603,107.02833347960396,99.87002005040382
Kobe Stewart,Presbyterian,15.57302723708776,18.112843495391697,68.09442679538951,103.08321145109966,110.48192626248066,74.95280664361626,112.02099866510883,108.77411872025311
Matthew Marsh,Oregon St.,1.0331052767596698,0.2127058704490368,78.80614703231113,115.97667469463744,107.94629820100948,81.65978070824424,115.44436953037156,103.60166387715516
Bowen Born,Colorado St.,4.7949637606066124,5.098613730760984,75.20774433089088,116.85985110326814,98.5509652447318,71.79444737533944,111.65676058749888,98.63982289857388
Lazar Stefanovic,UCLA,4.249839473289288,2.9686674669194284,76.22848237448902,117.83476207588438,95.23373792255587,71.79546339356294,122.5580102348526,105.16697290603376
Marino Dubravcic,Baylor,0.2475893339979405,0.0620997000293542,73.09310939649329,120.49772569938987,99.25692728127714,72.13765374629563,118.30200538660104,98.73895064850208
Kur Teng,Michigan St.,0.3302472408799246,0.0407219946449355,84.49533956924759,116.81027741320852,91.8114866500938,66.61363455606026,105.67268459615808,105.35334535186772
Yohan Traore,SMU,5.275076992799728,3.6456870184102543,79.73943658061117,118.21632350506786,99.0410384795639,68.2518596108977,107.14708559621413,104.99862697823151
Tyler Tanner,Vanderbilt,5.554657757673725,6.596341438707149,66.13162182917932,118.61621582443104,101.1515710764358,69.8800680514906,114.9327006189022,92.75301462007953
Mustapha Amzil,New Mexico,10.25892974689232,8.05629396934754,74.64543105530201,111.72669973542304,94.89621225676308,76.60999495107791,116.6275241016466,96.51854364211178
Kamari McGee,Wisconsin,6.612915166914922,5.47653827519394,84.290088341479,122.38570981126742,96.09440303906264,68.04359868958828,111.99547283962468,108.93240306351544
Zakai Zeigler,Tennessee,14.424145655415916,17.040823276858685,74.65292351285737,119.27533023154004,91.06953794397936,57.917155947701794,111.42296171889058,109.65711006981252
Denzel Aberdeen,Florida,8.188047471750773,7.708132500681954,89.7508993593995,127.67532166290204,93.99029320497156,64.34234135445972,106.16745252447542,109.02080616056568
Parsa Fallah,Oregon St.,13.52834575376312,15.990086161848916,78.80614703231113,115.97667469463744,107.94629820100948,81.65978070824424,115.44436953037156,103.60166387715516
Bangot Dak,Colorado,8.730238249380895,8.202451500669385,68.26321911954969,108.4810224281263,98.90056860888797,71.8907534893275,118.56429469319116,102.48298079639724
Nate Calmese,Washington St.,14.722888272217372,14.237918005999244,77.76909355466613,112.6576193656126,106.62109498588178,78.84901165848603,107.02833347960396,99.87002005040382
Sam Sherry,Elon,14.9916268186347,17.05488442110513,75.66171739646434,105.96898860797847,111.34212222257588,70.29430686845487,100.0736216239764,113.41164790917964
Quadir Pettaway,Presbyterian,3.1380755582304616,2.6919870377554878,68.09442679538951,103.08321145109966,110.48192626248066,74.95280664361626,112.02099866510883,108.77411872025311
Jase Richardson,Michigan St.,13.185291959579889,17.850575612570204,84.49533956924759,116.81027741320852,91.8114866500938,66.61363455606026,105.67268459615808,105.35334535186772
Wesley Yates III,USC,15.5894604174988,17.22032268925598,80.76761738284708,116.79154554073143,102.72324414298124,72.75510400238716,108.3499777903777,106.09039898862964
Mark Sears,Alabama,18.82526890975764,16.053656106222224,94.97085467346454,127.61322067865144,96.32221651819388,72.29726062538877,105.87178226864891,104.97346357173288
Terrence Hill Jr.,VCU,2.777899156672289,2.5946250050765807,71.4860157314019,116.09908320167725,96.07757124818096,74.8966631351357,125.4228534113522,99.06688920021496
Kaleb Glenn,Florida Atlantic,12.123298487266284,9.965538845223987,78.15878684465767,113.65495668817236,105.37371761962196,77.52016949991096,113.08443470018152,105.73135899082232
Tavari Johnson,Akron,13.40832396567936,13.984134380306235,76.32305619709032,113.79005880670368,106.72076428755898,91.9663931696404,123.89916481553794,96.43608743742836
Augusto Cassia,Butler,4.968438504238644,4.993322054424615,77.37237067881064,115.97924242486911,105.24542990101416,78.62751383872683,112.51489510001656,100.42930067070536
Aziz Bandaogo,Cincinnati,6.982685411121548,5.180334032543739,72.99037267739298,111.55548706851484,95.33247646460744,65.70701296662813,109.25469795933682,104.0404620369917
Jermaine Washington,San Jose St.,4.578204229619927,6.51138973760994,70.6482645802506,108.2434778520032,104.63098174940924,70.86443853044804,106.27201405854092,102.40284578861488
Boden Kapke,Butler,4.5394429264240586,5.944034878526269,77.37237067881064,115.97924242486911,105.24542990101416,78.62751383872683,112.51489510001656,100.42930067070536
K.D. Johnson,George Mason,7.282720015054621,7.630356760155662,77.10897962797242,107.02567656567749,93.90871593802544,67.38161744179946,108.94934436006972,109.41222969765748
KJ Lewis,Arizona,11.296897644160817,12.836349831652274,91.9663931696404,123.89916481553794,96.43608743742836,76.32305619709032,113.79005880670368,106.72076428755898
Sebastian Rancik,Colorado,6.155658083462427,4.455033619311148,68.26321911954969,108.4810224281263,98.90056860888797,71.8907534893275,118.56429469319116,102.48298079639724
Pierre Brooks,Butler,15.17535104797921,13.12641512990707,77.37237067881064,115.97924242486911,105.24542990101416,78.62751383872683,112.51489510001656,100.42930067070536
Almar Atlason,Bradley,4.830500224344968,1.9465469959233028,76.22776085234848,112.50716882508912,102.80155830321246,71.38174654759464,110.50850723391125,108.02800254470344
Bryson Cokley,George Mason,0.8511424521057287,0.8498043440411875,77.10897962797242,107.02567656567749,93.90871593802544,67.38161744179946,108.94934436006972,109.41222969765748
Tyler Nickel,Vanderbilt,10.63673247886553,11.979187326917776,66.13162182917932,118.61621582443104,101.1515710764358,69.8800680514906,114.9327006189022,92.75301462007953
Rihards Vavers,Washington St.,5.788252271213669,7.584162863275146,77.76909355466613,112.6576193656126,106.62109498588178,78.84901165848603,107.02833347960396,99.87002005040382
Keyshawn Hall,UCF,19.42388571157078,19.726428180232688,81.65978070824424,115.44436953037156,103.60166387715516,78.80614703231113,115.97667469463744,107.94629820100948
Jaden Akins,Michigan St.,12.277228245591765,10.541121893039648,84.49533956924759,116.81027741320852,91.8114866500938,66.61363455606026,105.67268459615808,105.35334535186772
Corneilous Williams,North Alabama,9.85259787057126,10.945649445018466,71.38174654759464,110.50850723391125,108.02800254470344,76.22776085234848,112.50716882508912,102.80155830321246
Jared Billups,George Mason,5.197186566117126,5.881517557326413,77.10897962797242,107.02567656567749,93.90871593802544,67.38161744179946,108.94934436006972,109.41222969765748
Trent Pierce,Missouri,6.23693878419763,4.543174859409503,69.7807176658624,126.98832274830158,100.77946813227815,63.31230729490869,112.51859605745508,98.41920903124044
Darius Maddox,George Mason,13.71306605390104,14.078921476200332,77.10897962797242,107.02567656567749,93.90871593802544,67.38161744179946,108.94934436006972,109.41222969765748
Del Jones,Clemson,3.841121715641639,3.006147862290671,69.79359018910506,118.16763290231056,94.90662442866729,63.12284290289789,113.39512240091196,100.69811802591698
Tyren Moore,UAB,6.386893637459168,6.418333218894317,77.78735960941161,115.66538668972716,111.55913958705322,84.0235195286263,112.03208493032416,99.83953201028194
Lok Wur,Grand Canyon,7.504638416436187,7.421211502079543,69.7226676010178,108.53639289307768,99.43001125923556,81.78532504705217,117.8006508029591,92.0001223929238
Colin Smalls,American,9.06332505308171,8.813937980718373,64.9474185915634,101.14396297330812,107.41096765872834,63.77180988285392,99.37586880535017,107.4787862331166
Braden Pierce,Maryland,2.557901939732301,2.735386978411127,81.78532504705217,117.8006508029591,92.0001223929238,69.7226676010178,108.53639289307768,99.43001125923556
Felix Kossaras,Colorado,1.962893575125596,2.992683170603017,68.26321911954969,108.4810224281263,98.90056860888797,71.8907534893275,118.56429469319116,102.48298079639724
JC Shirer Jr.,Liberty,0.2607010953479168,0.324259749125352,67.9679731717988,113.03729698303373,97.95669328167683,69.75458133775491,115.11625343624422,97.20320435235934
Tre Norman,Marquette,1.9812719903711908,1.4170600853187276,76.60999495107791,116.6275241016466,96.51854364211178,74.64543105530201,111.72669973542304,94.89621225676308
Brycen Goodine,Oklahoma,8.175438999094755,6.341847651509968,73.23614860536948,117.61517079592087,100.84014337131046,74.82975994385116,121.54705036778576,101.991899517453
Jalen Rucker,Army,17.74570741624879,18.243845686940325,70.29430686845487,100.0736216239764,113.41164790917964,75.66171739646434,105.96898860797847,111.34212222257588
Kobe Johnson,UCLA,8.203749899108672,7.909528184704733,76.22848237448902,117.83476207588438,95.23373792255587,71.79546339356294,122.5580102348526,105.16697290603376
Will Menaugh,Arizona,0.1003726672682926,0.0865546055187221,91.9663931696404,123.89916481553794,96.43608743742836,76.32305619709032,113.79005880670368,106.72076428755898
Harrison Hornery,USC,0.9043685685639764,1.1578084026211588,80.76761738284708,116.79154554073143,102.72324414298124,72.75510400238716,108.3499777903777,106.09039898862964
Coen Carr,Michigan St.,7.317904590838508,6.532552681018829,84.49533956924759,116.81027741320852,91.8114866500938,66.61363455606026,105.67268459615808,105.35334535186772
Isaiah Caldwell,Army,2.757524815518092,1.6361257508454763,70.29430686845487,100.0736216239764,113.41164790917964,75.66171739646434,105.96898860797847,111.34212222257588
Amael L'Etang,Dayton,7.852335316826288,10.17348655557089,77.52016949991096,113.08443470018152,105.73135899082232,78.15878684465767,113.65495668817236,105.37371761962196
Joe Anderson,Lipscomb,14.284803791674118,20.73009731608448,64.74703200475528,110.6913808908922,104.00046009647237,78.32496731194287,118.86851419056173,92.32257996353874
Matt Rogers,American,17.41939337410761,17.62377871038884,64.9474185915634,101.14396297330812,107.41096765872834,63.77180988285392,99.37586880535017,107.4787862331166
Kyan Evans,Colorado St.,11.016642175587869,10.65717860729217,75.20774433089088,116.85985110326814,98.5509652447318,71.79444737533944,111.65676058749888,98.63982289857388
DeShawn Harris-Smith,Maryland,1.6246462957899246,0.0901601910682049,81.78532504705217,117.8006508029591,92.0001223929238,69.7226676010178,108.53639289307768,99.43001125923556
Hamad Mousa,Dayton,0.747829422512629,0.6072101153050615,77.52016949991096,113.08443470018152,105.73135899082232,78.15878684465767,113.65495668817236,105.37371761962196
Justin Begg,George Mason,2.827515874607589,1.7856053258686695,77.10897962797242,107.02567656567749,93.90871593802544,67.38161744179946,108.94934436006972,109.41222969765748
Enoch Cheeks,Dayton,13.179876741988348,13.209583118230707,77.52016949991096,113.08443470018152,105.73135899082232,78.15878684465767,113.65495668817236,105.37371761962196
Colin Porter,Liberty,10.078735196777414,11.041423577380426,67.9679731717988,113.03729698303373,97.95669328167683,69.75458133775491,115.11625343624422,97.20320435235934
AJ Storr,Kansas,5.345816834424627,4.966358101368642,73.2914271087165,116.0740778290176,93.03743043004494,68.87148200702447,111.86791819874762,95.42051829860463
Stas Sivka,George Mason,1.4463346177296657,1.1223607012012762,77.10897962797242,107.02567656567749,93.90871593802544,67.38161744179946,108.94934436006972,109.41222969765748
Miles Keeffe,Vanderbilt,1.1907604571804622,1.2984860663820428,66.13162182917932,118.61621582443104,101.1515710764358,69.8800680514906,114.9327006189022,92.75301462007953
Zaide Lowery,Marquette,4.475641153020353,4.382615175865173,76.60999495107791,116.6275241016466,96.51854364211178,74.64543105530201,111.72669973542304,94.89621225676308
Andrew King,Elon,4.7701896330118645,8.233791765685382,75.66171739646434,105.96898860797847,111.34212222257588,70.29430686845487,100.0736216239764,113.41164790917964
Nate Santos,Dayton,14.25470110356332,13.766116602114309,77.52016949991096,113.08443470018152,105.73135899082232,78.15878684465767,113.65495668817236,105.37371761962196
Rashaan Mbemba,Colorado St.,6.970612890610807,5.06738366841476,75.20774433089088,116.85985110326814,98.5509652447318,71.79444737533944,111.65676058749888,98.63982289857388
Cedric Lath,Houston,0.4664609344649246,0.139238939654844,74.54055190093868,124.74867824081102,87.95585224477193,50.36203626330417,101.270558443917,105.68207107181638
Nique Clifford,Colorado St.,19.901286798134684,24.139438867437423,75.20774433089088,116.85985110326814,98.5509652447318,71.79444737533944,111.65676058749888,98.63982289857388
Layden Blocker,DePaul,10.6225042997681,16.402774506924523,65.70701296662813,109.25469795933682,104.0404620369917,72.99037267739298,111.55548706851484,95.33247646460744
Rasheer Fleming,Saint Joseph's,14.556891238346358,11.733397417049275,84.0235195286263,112.03208493032416,99.83953201028194,77.78735960941161,115.66538668972716,111.55913958705322
Conrad Martinez,Arizona,1.237179351335005,0.6616557099459621,91.9663931696404,123.89916481553794,96.43608743742836,76.32305619709032,113.79005880670368,106.72076428755898
Moustapha Thiam,UCF,11.29263634395975,12.330715541948406,81.65978070824424,115.44436953037156,103.60166387715516,78.80614703231113,115.97667469463744,107.94629820100948
Koren Johnson,Louisville,2.974879446411061,3.25,75.03858713710342,118.19803663651209,94.72856463692486,71.80088090609053,117.29923145242525,98.24732544937127
Jordan Pyke,Incarnate Word,8.714397981197454,6.098245599577152,75.12895735677826,105.1390499960433,111.73806203554552,74.28922680660428,107.10007439819177,115.14435744519312
Francis Nwaokorie,Loyola Chicago,4.904949253254749,3.4783096321364995,70.86443853044804,106.27201405854092,102.40284578861488,70.6482645802506,108.2434778520032,104.63098174940924
Jason Asemota,Baylor,1.3367015643336055,1.7249839355076366,73.09310939649329,120.49772569938987,99.25692728127714,72.13765374629563,118.30200538660104,98.73895064850208
Matthew Van Komen,Elon,6.064497426555814,5.36986049787172,75.66171739646434,105.96898860797847,111.34212222257588,70.29430686845487,100.0736216239764,113.41164790917964
Braden Huff,Gonzaga,10.430347622428116,10.244470376645316,76.91563542227722,123.28893196089729,96.37714125764526,72.76216758519284,115.89521298908342,95.76888953832604
Owen Aquino,Liberty,8.582312589301136,6.808563008808667,67.9679731717988,113.03729698303373,97.95669328167683,69.75458133775491,115.11625343624422,97.20320435235934
Makaih Williams,Grand Canyon,8.822472271275725,9.795892443640012,69.7226676010178,108.53639289307768,99.43001125923556,81.78532504705217,117.8006508029591,92.0001223929238
Trevor Mullin,Yale,2.984913146275757,4.217331399108261,65.8438910463545,113.85459227896564,103.7177776148286,74.51066156409115,115.6324054123989,93.08490895026358
Zach Anderson,George Mason,4.032526778499116,3.738990642096077,77.10897962797242,107.02567656567749,93.90871593802544,67.38161744179946,108.94934436006972,109.41222969765748
Greg Gordon,UAB,2.4425384433397577,2.0949574288374158,77.78735960941161,115.66538668972716,111.55913958705322,84.0235195286263,112.03208493032416,99.83953201028194
Zach Cleveland,Liberty,11.093667610534348,11.900789730520067,67.9679731717988,113.03729698303373,97.95669328167683,69.75458133775491,115.11625343624422,97.20320435235934
Markus Ilver,Wisconsin,1.4758836043125318,0.7691386958988065,84.290088341479,122.38570981126742,96.09440303906264,68.04359868958828,111.99547283962468,108.93240306351544
Ja'Borri McGhee,UAB,11.45813611975047,14.24047769058308,77.78735960941161,115.66538668972716,111.55913958705322,84.0235195286263,112.03208493032416,99.83953201028194
Canin Jefferson,North Alabama,4.605528916729154,3.3392548935650384,71.38174654759464,110.50850723391125,108.02800254470344,76.22776085234848,112.50716882508912,102.80155830321246
Demarion Burch,Bradley,4.942108769266564,3.4822394859936265,76.22776085234848,112.50716882508912,102.80155830321246,71.38174654759464,110.50850723391125,108.02800254470344
Keanu Dawes,Utah,8.12188577996683,10.749162586962084,78.62751383872683,112.51489510001656,100.42930067070536,77.37237067881064,115.97924242486911,105.24542990101416
Kolby King,Butler,5.02695799608131,4.366578861953499,77.37237067881064,115.97924242486911,105.24542990101416,78.62751383872683,112.51489510001656,100.42930067070536
J'Wan Roberts,Houston,10.871845802446934,7.698759156457756,74.54055190093868,124.74867824081102,87.95585224477193,50.36203626330417,101.270558443917,105.68207107181638
Arrinten Page,Cincinnati,2.6343379734888064,0.5370180252447501,72.99037267739298,111.55548706851484,95.33247646460744,65.70701296662813,109.25469795933682,104.0404620369917
Erik Reynolds II,Saint Joseph's,16.303014663911615,13.69556343942702,84.0235195286263,112.03208493032416,99.83953201028194,77.78735960941161,115.66538668972716,111.55913958705322
Chris Hodges,Wisconsin,0.0560988058339516,0.0220889388895281,84.290088341479,122.38570981126742,96.09440303906264,68.04359868958828,111.99547283962468,108.93240306351544
Jaylen Peterson,Presbyterian,5.817729761106298,5.327737307183045,68.09442679538951,103.08321145109966,110.48192626248066,74.95280664361626,112.02099866510883,108.77411872025311
Chucky Hepburn,Louisville,16.78232505364041,16.671910853637826,75.03858713710342,118.19803663651209,94.72856463692486,71.80088090609053,117.29923145242525,98.24732544937127
Otega Oweh,Kentucky,16.47533241455585,17.097637404924114,81.6295298837936,123.7953708388456,98.6567433788276,69.01351359626945,106.69012109637856,100.56798187283673
Anthony Dell'Orso,Arizona,6.292738283537041,3.188122850056721,91.9663931696404,123.89916481553794,96.43608743742836,76.32305619709032,113.79005880670368,106.72076428755898
Chibuzo Agbo,USC,11.720279553327238,11.306445001044944,80.76761738284708,116.79154554073143,102.72324414298124,72.75510400238716,108.3499777903777,106.09039898862964
Moussa Cisse,Memphis,5.805916400543244,6.589758355425247,71.79444737533944,111.65676058749888,98.63982289857388,75.20774433089088,116.85985110326814,98.5509652447318
Logan Suber,Lipscomb,0.9980325962999196,0.4133680362545556,64.74703200475528,110.6913808908922,104.00046009647237,78.32496731194287,118.86851419056173,92.32257996353874
Motiejus Krivas,Arizona,7.921273391602667,7.9852608272213,91.9663931696404,123.89916481553794,96.43608743742836,76.32305619709032,113.79005880670368,106.72076428755898
Khani Rooths,Louisville,3.1533739476351466,1.6412664051939032,75.03858713710342,118.19803663651209,94.72856463692486,71.80088090609053,117.29923145242525,98.24732544937127
Simeon Wilcher,St. John's,7.462924901577388,5.750040606806661,80.95707286650152,112.5317080421349,89.09607923550938,66.31915281300935,112.13466752069452,108.3775700102496
Tamar Bates,Missouri,13.483366791195568,14.774580169050196,69.7807176658624,126.98832274830158,100.77946813227815,63.31230729490869,112.51859605745508,98.41920903124044
TJ Bamba,Oregon,10.433976985368192,11.496411772908589,69.75458133775491,115.11625343624422,97.20320435235934,67.9679731717988,113.03729698303373,97.95669328167683
Graham Ike,Gonzaga,17.417304522217147,17.55210596091446,76.91563542227722,123.28893196089729,96.37714125764526,72.76216758519284,115.89521298908342,95.76888953832604
Atticus Schuler,Dayton,0.3744557745835266,0.5959475566150179,77.52016949991096,113.08443470018152,105.73135899082232,78.15878684465767,113.65495668817236,105.37371761962196
Caedin Hamilton,Marquette,1.265795836359804,0.5438381655670199,76.60999495107791,116.6275241016466,96.51854364211178,74.64543105530201,111.72669973542304,94.89621225676308
Malachi Palmer,Maryland,1.2096597130176945,0.2366665447779613,81.78532504705217,117.8006508029591,92.0001223929238,69.7226676010178,108.53639289307768,99.43001125923556
Ezra Ausar,Utah,13.034607607228937,15.220142553291051,78.62751383872683,112.51489510001656,100.42930067070536,77.37237067881064,115.97924242486911,105.24542990101416
Ismaila Diagne,Gonzaga,3.282456360396452,2.815105780340252,76.91563542227722,123.28893196089729,96.37714125764526,72.76216758519284,115.89521298908342,95.76888953832604
Wesley Robinson,Manhattan,11.83021205615614,13.359593217270003,74.28922680660428,107.10007439819177,115.14435744519312,75.12895735677826,105.1390499960433,111.73806203554552
Somto Cyril,Georgia,4.265142933265324,4.027628138295448,72.76216758519284,115.89521298908342,95.76888953832604,76.91563542227722,123.28893196089729,96.37714125764526
Anthony Robinson II,Missouri,8.759884807529037,8.4215829157345,69.7807176658624,126.98832274830158,100.77946813227815,63.31230729490869,112.51859605745508,98.41920903124044
Grant Weitman,Arizona,0.6432465683815193,0.6935735014973619,91.9663931696404,123.89916481553794,96.43608743742836,76.32305619709032,113.79005880670368,106.72076428755898
Dayvion McKnight,Xavier,9.160127059172504,7.787074801483076,75.61305919042435,116.21612542841729,97.77909697048074,74.08309295802127,116.63920156321169,100.1617425334824
Hunter Dickinson,Kansas,18.409853623336936,21.74016763253588,73.2914271087165,116.0740778290176,93.03743043004494,68.87148200702447,111.86791819874762,95.42051829860463
Javon Ruffin,Colorado,5.471671155613806,3.744339601540047,68.26321911954969,108.4810224281263,98.90056860888797,71.8907534893275,118.56429469319116,102.48298079639724
Cameron Barnes,Illinois St.,1.974503711541513,1.785515595217129,74.95280664361626,112.02099866510883,108.77411872025311,68.09442679538951,103.08321145109966,110.48192626248066
Gehrig Normand,Michigan St.,0.551151887189103,0.2839945821366084,84.49533956924759,116.81027741320852,91.8114866500938,66.61363455606026,105.67268459615808,105.35334535186772
Dayton Forsythe,Oklahoma,5.064641088907005,5.8578839119837385,73.23614860536948,117.61517079592087,100.84014337131046,74.82975994385116,121.54705036778576,101.991899517453
Kordelius Jefferson,Houston,0.5959437400808989,0.3952699978742423,74.54055190093868,124.74867824081102,87.95585224477193,50.36203626330417,101.270558443917,105.68207107181638
Mercy Miller,Houston,2.09970169881983,0.7016854299362967,74.54055190093868,124.74867824081102,87.95585224477193,50.36203626330417,101.270558443917,105.68207107181638
Hayden Hefner,Texas A&M,4.071879128325213,2.0097660130618427,74.51066156409115,115.6324054123989,93.08490895026358,65.8438910463545,113.85459227896564,103.7177776148286
